Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_002695.2	5064637	5065002		plus	phage tail protein		914998	protein-coding		NP_313007.1	121	ECs_4980
NC_002695.2	5065017	5065493		plus	hypothetical protein		915002	protein-coding		NP_313008.1	158	ECs_4981
NC_002695.2	5065620	5067695		plus	phage tape measure protein		915014	protein-coding		NP_313009.1	691	ECs_4982
NC_002695.2	5067682	5069031		plus	phage DNA circulation protein		915011	protein-coding		NP_313010.2	449	ECs_4983
NC_002695.2	5069015	5070139		plus	phage tail protein		915017	protein-coding		NP_313011.1	374	ECs_4984
NC_002695.2	5070129	5070743		plus	phage baseplate assembly protein		915020	protein-coding		NP_313012.2	204	ECs_4985
NC_002695.2	5070736	5071173		plus	phage tail protein		916542	protein-coding		NP_313013.1	145	ECs_4986
NC_002695.2	5071173	5072255		plus	phage tail protein		916556	protein-coding		NP_313014.2	360	ECs_4987
NC_002695.2	5072246	5072806		plus	phage tail protein		916560	protein-coding		NP_313015.1	186	ECs_4988
NC_002695.2	5072806	5073717		plus	phage tail fiber		916096	protein-coding		NP_313016.1	303	ECs_4989
NC_002695.2	5073752	5074273		minus	phage tail fiber assembly protein		916086	protein-coding		NP_313017.1	173	ECs_4990
NC_002695.2	5074353	5074556		minus	tail fiber protein		914360	protein-coding		NP_313018.1	67	ECs_4991
NC_002695.2	5074778	5075338		plus	DNA-invertase		914359	protein-coding		NP_313019.1	186	ECs_4992
NC_002695.2	5075438	5077477		plus	hypothetical protein		914356	protein-coding		NP_313020.1	679	ECs_4993
NC_002695.2	5077624	5077806		plus	hypothetical protein		915036	protein-coding		NP_313021.1	60	ECs_4994
NC_002695.2	5077842	5078087		plus	hypothetical protein		915042	protein-coding		NP_313022.1	81	ECs_4995
NC_002695.2	5078126	5078590		minus	hypothetical protein		914351	protein-coding		NP_313023.2	154	ECs_4996
NC_002695.2	5078705	5078905		plus	transcriptional regulator		916446	protein-coding		NP_313024.1	66	ECs_4997
NC_002695.2	5078859	5079596		plus	DNA modification protein		916307	protein-coding		NP_313025.1	245	ECs_4998
NC_002695.2	5079720	5079917		minus	uncharacterized gene	sorM	62675851	pseudogene				ECs_4999
NC_002695.2	5079928	5080725		minus	sorbose-permease PTS system IIC component	sorA	914348	protein-coding		NP_313027.1	265	ECs_5000
NC_002695.2	5080791	5081285		minus	sorbose-permease PTS system IIB component	sorB	914345	protein-coding		NP_313028.1	164	ECs_5001
NC_002695.2	5081285	5081692		minus	sorbose-permease PTS system IIA component	sorF	915026	protein-coding		NP_313029.1	135	ECs_5002
NC_002695.2	5081702	5082508		minus	sorbitol-6-phosphate 2-dehydrogenase	sorD	914342	protein-coding		NP_313030.1	268	ECs_5003
NC_002695.2	5082578	5083525		minus	sor-operon regulator	sorC	914341	protein-coding		NP_313031.3	315	ECs_5004
NC_002695.2	5083873	5084745		plus	ribosomal large subunit pseudouridine synthase F	rluF	914336	protein-coding		NP_313032.1	290	ECs_5005
NC_002695.2	5084746	5085018		minus	hypothetical protein	yjbD	914332	protein-coding		NP_313033.1	90	ECs_5006
NC_002695.2	5085271	5086620		minus	lysine-sensitive aspartokinase 3	lysC	914331	protein-coding		NP_313034.1	449	ECs_5007
NC_002695.2	5087145	5088794		plus	glucosephosphate isomerase	pgi	914328	protein-coding		NP_313035.1	549	ECs_5008
NC_002695.2	5089307	5089549		plus	extracellular polysaccharide production threonine-rich protein	yjbE	914327	protein-coding		NP_313036.1	80	ECs_5009
NC_002695.2	5089663	5090301		plus	extracellular polysaccharide production lipoprotein	yjbF	914326	protein-coding		NP_313037.2	212	ECs_5010
NC_002695.2	5090298	5091035		plus	extracellular polysaccharide export OMA protein	yjbG	914325	protein-coding		NP_313038.1	245	ECs_5011
NC_002695.2	5091035	5093131		plus	O-antigen capsule production periplasmic protein	gfcD_2	914323	protein-coding		NP_313039.1	698	ECs_5012
NC_002695.2	5093726	5094136		plus	phosphate starvation inducible protein	psiE	914322	protein-coding		NP_313040.1	136	ECs_5013
NC_002695.2	5094180	5095655		minus	D-xylose transporter	xylE	914320	protein-coding		NP_313041.1	491	ECs_5014
NC_002695.2	5096027	5096917		minus	uncharacterized gene	malG	62675852	pseudogene				ECs_5015
NC_002695.2	5096932	5098476		minus	uncharacterized gene	malF	62675853	pseudogene				ECs_5016
NC_002695.2	5098630	5099820		minus	maltose transport system	malE	914317	protein-coding		NP_313044.1	396	ECs_5017
NC_002695.2	5100185	5101300		plus	maltose ABC transporter ATPase	malK	914316	protein-coding		NP_313045.1	371	ECs_5018
NC_002695.2	5101372	5102712		plus	outer membrane maltoporin LamB	lamB	914315	protein-coding		NP_313046.1	446	ECs_5019
NC_002695.2	5102863	5103783		plus	maltose regulon periplasmic protein	malM	914314	protein-coding		NP_313047.1	306	ECs_5020
NC_002695.2	5104012	5105592		plus	T3SS effector-like protein EspX	espX4	914313	protein-coding		NP_313048.1	526	ECs_5021
NC_002695.2	5105815	5106312		plus	chorismate--pyruvate lyase	ubiC	914312	protein-coding		NP_313049.2	165	ECs_5022
NC_002695.2	5106325	5107197		plus	4-hydroxybenzoate-octaprenyltransferase	ubiA	915051	protein-coding		NP_313050.1	290	ECs_5023
NC_002695.2	5107352	5109775		minus	glycerol-3-phosphate O-acyltransferase	plsB	915055	protein-coding		NP_313051.2	807	ECs_5024
NC_002695.2	5109946	5110314		plus	diacylglycerol kinase	dgkA	914310	protein-coding		NP_313052.1	122	ECs_5025
NC_002695.2	5110424	5111032		plus	transcriptional repressor LexA	lexA	914309	protein-coding		NP_313053.1	202	ECs_5026
NC_002695.2	5111105	5112430		plus	DNA damage inducible protein DinF	dinF	914308	protein-coding		NP_313054.4	441	ECs_5027
NC_002695.2	5112546	5112755		plus	hypothetical protein	yjbJ	914307	protein-coding		NP_313055.1	69	ECs_5028
NC_002695.2	5112797	5113312		minus	transcriptional repressor	zur	914306	protein-coding		NP_313056.2	171	ECs_5029
NC_002695.2	5113631	5114527		plus	hypothetical protein	yjbM	914305	protein-coding		NP_313057.1	298	ECs_5030
NC_002695.2	5114950	5115987		plus	tRNA-dihydrouridine synthase A	dusA	914304	protein-coding		NP_313058.1	345	ECs_5031
NC_002695.2	5116121	5116363		plus	phage shock protein G	pspG	914303	protein-coding		NP_313059.2	80	ECs_5032
NC_002695.2	5116529	5117512		minus	quinone oxidoreductase	qorA	914302	protein-coding		NP_313060.1	327	ECs_5033
NC_002695.2	5117595	5119010		plus	replicative DNA helicase DnaB	dnaB	914301	protein-coding		NP_313061.1	471	ECs_5034
NC_002695.2	5119063	5120142		plus	alanine racemase	alr	914300	protein-coding		NP_313062.1	359	ECs_5035
NC_002695.2	5120395	5121588		plus	tyrosine aminotransferase	tyrB	914299	protein-coding		NP_313063.1	397	ECs_5036
NC_002695.2	5121927	5122286		minus	hypothetical protein		62675854	protein-coding		YP_009502670.1	119	ECs_5773
NC_002695.2	5122687	5123400		plus	acid phosphatase	aphA	914298	protein-coding		NP_313064.1	237	ECs_5037
NC_002695.2	5123511	5123927		plus	thiamine phosphate synthase	yjbQ	914297	protein-coding		NP_313065.1	138	ECs_5038
NC_002695.2	5123931	5124287		plus	hypothetical protein	yjbR	914296	protein-coding		NP_313066.1	118	ECs_5039
NC_002695.2	5124322	5127144		minus	excinuclease ABC system protein UvrA	uvrA	914295	protein-coding		NP_313067.1	940	ECs_5040
NC_002695.2	5127399	5127935		plus	single-stranded DNA-binding protein	ssb_1	914294	protein-coding		NP_313068.1	178	ECs_5041
NC_002695.2	5128034	5128315		minus	inner membrane protein	yjcB	916230	protein-coding		NP_313069.2	93	ECs_5042
NC_002695.2	5128744	5130330		plus	membrane-anchored cyclic-di-GMP phosphodiesterase	yjcC	916287	protein-coding		NP_313070.1	528	ECs_5043
NC_002695.2	5130333	5130656		minus	transcriptional regulator	soxS	914293	protein-coding		NP_313071.1	107	ECs_5044
NC_002695.2	5130742	5131206		plus	redox-sensitive transcriptional activator SoxR	soxR	914292	protein-coding		NP_313072.1	154	ECs_5045
NC_002695.2	5131752	5133101		plus	guanine/hypoxanthine permease	ghxQ	914291	protein-coding		NP_313073.1	449	ECs_5046
NC_002695.2	5133252	5134901		plus	cation/proton antiporter	yjcE	914279	protein-coding		NP_313074.1	549	ECs_5047
NC_002695.2	5135055	5136347		minus	T3SS effector-like protein EspX	EspX5	914280	protein-coding		NP_313075.1	430	ECs_5048
NC_002695.2	5136528	5138177		minus	acetate transporter	actP	914281	protein-coding		NP_313076.1	549	ECs_5049
NC_002695.2	5138174	5138488		minus	inner membrane protein	yjcH	914283	protein-coding		NP_313077.1	104	ECs_5050
NC_002695.2	5138689	5140647		minus	acetyl-CoA synthetase	acs	914284	protein-coding		NP_313078.1	652	ECs_5051
NC_002695.2	5141040	5142476		plus	cytochrome C nitrite reductase subunit c552	nrfA	914290	protein-coding		NP_313079.1	478	ECs_5052
NC_002695.2	5142521	5143087		plus	cytochrome C nitrite reductase pentaheme subunit	nrfB	914289	protein-coding		NP_313080.2	188	ECs_5053
NC_002695.2	5143084	5143755		plus	formate-dependent nitrite reductase 4Fe4S subunit	nrfC	914288	protein-coding		NP_313081.1	223	ECs_5054
NC_002695.2	5143752	5144708		plus	formate-dependent nitrite reductase membrane subunit	nrfD	914287	protein-coding		NP_313082.1	318	ECs_5055
NC_002695.2	5144824	5146446		plus	heme lyase subunit NrfE	nrfE	914286	protein-coding		NP_313083.2	540	ECs_5056
NC_002695.2	5146439	5146822		plus	heme lyase subunit NrfF	nrfF	914285	protein-coding		NP_313084.1	127	ECs_5057
NC_002695.2	5146819	5147415		plus	heme lyase subunit NrfG	nrfG	914282	protein-coding		NP_313085.1	198	ECs_5058
NC_002695.2	5147757	5149070		plus	proton glutamate symport protein	gltP	914266	protein-coding		NP_313086.1	437	ECs_5059
NC_002695.2	5149248	5149937		minus	hypothetical protein	yjcO	914267	protein-coding		NP_313087.1	229	ECs_5060
NC_002695.2	5150031	5152178		minus	formate dehydrogenase-H, selenopolypeptide subunit	fdhF	914271	protein-coding		NP_313088.1	715	ECs_5061
NC_002695.2	5152376	5153842		minus	outer membrane factor of efflux pump	mdtP	914272	protein-coding		NP_313089.1	488	ECs_5062
NC_002695.2	5153839	5155890		minus	multidrug resistance protein MdtO	mdtO	914278	protein-coding		NP_313090.2	683	ECs_5063
NC_002695.2	5155890	5156921		minus	membrane fusion protein of efflux pump	mdtN	914275	protein-coding		NP_313091.1	343	ECs_5064
NC_002695.2	5156940	5157215		minus	hypothetical protein	ytcA	916213	protein-coding		NP_313092.1	91	ECs_5065
NC_002695.2	5157424	5159409		minus	metallo-beta-lactamase superfamily protein	yjcS	914274	protein-coding		NP_313093.2	661	ECs_5066
NC_002695.2	5159700	5160407		plus	regulatory protein		914270	protein-coding		NP_313094.1	235	ECs_5067
NC_002695.2	5160404	5161405		minus	sugar kinase	pfkB	914268	protein-coding		NP_313095.1	333	ECs_5068
NC_002695.2	5161402	5162262		minus	fructose-bisphosphate aldolase class II		914259	protein-coding		NP_313096.1	286	ECs_5069
NC_002695.2	5162277	5162960		minus	hypothetical protein		914261	protein-coding		NP_313097.1	227	ECs_5070
NC_002695.2	5163015	5163956		minus	carbohydrate binding protein		914260	protein-coding		NP_313098.1	313	ECs_5071
NC_002695.2	5163975	5164949		minus	carbohydrate ABC transport system permease		914263	protein-coding		NP_313099.1	324	ECs_5072
NC_002695.2	5164946	5166466		minus	ATP-binding component of sugar ABC transporter		914265	protein-coding		NP_313100.1	506	ECs_5073
NC_002695.2	5166580	5168850		plus	histidine protein kinase		914264	protein-coding		NP_313101.1	756	ECs_5074
NC_002695.2	5168919	5169248		plus	periplasmic protein	yjdP	62675855	protein-coding		YP_009502671.1	109	ECs_5774
NC_002695.2	5169325	5170083		minus	5-phospho-alpha-D-ribosyl 1,2-cyclic phosphate phosphodiesterase	phnP	912306	protein-coding		NP_313102.1	252	ECs_5075
NC_002695.2	5170085	5170510		minus	aminoalkylphosphonate N-acetyltransferase	phnO	916349	protein-coding		NP_313103.1	141	ECs_5076
NC_002695.2	5170507	5171064		minus	ribose 1,5-bisphosphokinase	phnN	914257	protein-coding		NP_313104.1	185	ECs_5077
NC_002695.2	5171064	5172200		minus	carbon-phosphorus lyase complex subunit PhnM	phnM	916538	protein-coding		NP_313105.1	378	ECs_5078
NC_002695.2	5172197	5172877		minus	ribophosphonate triphosphate synthase subunit	phnL	916548	protein-coding		NP_313106.1	226	ECs_5079
NC_002695.2	5172988	5173746		minus	carbon-phosphorus lyase complex subunit	phnK	914255	protein-coding		NP_313107.1	252	ECs_5080
NC_002695.2	5173743	5174588		minus	carbon-phosphorus lyase	phnJ	914256	protein-coding		NP_313108.1	281	ECs_5081
NC_002695.2	5174581	5175645		minus	ribophosphonate triphosphate synthase complex catalytic subunit	phnI	914254	protein-coding		NP_313109.1	354	ECs_5082
NC_002695.2	5175645	5176229		minus	ribophosphonate triphosphate synthase subunit	phnH	914253	protein-coding		NP_313110.1	194	ECs_5083
NC_002695.2	5176226	5176678		minus	ribophosphonate triphosphate synthase subunit	phnG	914252	protein-coding		NP_313111.1	150	ECs_5084
NC_002695.2	5176679	5177404		minus	transcriptional regulator of phosphonate uptake and biodegradation	phnF	914249	protein-coding		NP_313112.1	241	ECs_5085
NC_002695.2	5177425	5178204		minus	phosphonate ABC transporter permease protein PhnE	phnE	914246	protein-coding		NP_313113.2	259	ECs_5086
NC_002695.2	5178310	5179326		minus	phosphonate ABC transporter periplasmic binding protein	phnD	914245	protein-coding		NP_313114.1	338	ECs_5087
NC_002695.2	5179351	5180139		minus	phosphonate ABC transporter ATPase	phnC	914244	protein-coding		NP_313115.1	262	ECs_5088
NC_002695.2	5180272	5180715		minus	metalloprotein superfamily protein	yjdN	914243	protein-coding		NP_313116.1	147	ECs_5089
NC_002695.2	5180974	5181309		minus	zinc-ribbon family protein	yjdM	914242	protein-coding		NP_313117.1	111	ECs_5090
NC_002695.2	5181711	5183939		plus	clamp-binding sister replication fork colocalization protein	crfC	914241	protein-coding		NP_313118.1	742	ECs_5091
NC_002695.2	5183936	5184814		plus	hypothetical protein	yjcZ	914240	protein-coding		NP_313119.2	292	ECs_5092
NC_002695.2	5185078	5186580		plus	proline/glycine betaine transporter	proP	914238	protein-coding		NP_313120.1	500	ECs_5093
NC_002695.2	5186757	5187857		minus	two-component system sensor histidine kinase BasS	basS	914237	protein-coding		NP_313121.2	366	ECs_5094
NC_002695.2	5187858	5188526		minus	two-component regulatory system response regulator BasR	basR	913995	protein-coding		NP_313122.1	222	ECs_5095
NC_002695.2	5188523	5190166		minus	lipid A phosphoethanolamine transferase	eptA	914018	protein-coding		NP_313123.2	547	ECs_5096
NC_002695.2	5190270	5191607		minus	arginine:agmatine antiporter	adiC	914204	protein-coding		NP_313124.1	445	ECs_5097
NC_002695.2	5191744	5192505		minus	transcriptional activator	adiY	914236	protein-coding		NP_313125.1	253	ECs_5098
NC_002695.2	5192830	5195100		minus	arginine decarboxylase	adiA	914235	protein-coding		NP_313126.1	756	ECs_5099
NC_002695.2	5195296	5196204		minus	melibiose operon transcriptional regulator	melR	914234	protein-coding		NP_313127.1	302	ECs_5100
NC_002695.2	5196487	5197842		plus	alpha-galactosidase	melA	914230	protein-coding		NP_313128.1	451	ECs_5101
NC_002695.2	5197957	5199366		plus	melibiose:sodium symporter	melB	914229	protein-coding		NP_313129.3	469	ECs_5102
NC_002695.2	5199505	5200134		minus	inner membrane protein	yjdF	914227	protein-coding		NP_313130.1	209	ECs_5103
NC_002695.2	5200257	5201903		minus	fumarate hydratase	fumA	914223	protein-coding		NP_313131.1	548	ECs_5104
NC_002695.2	5201981	5203321		minus	anaerobic C4-dicarboxylate transporter DcuB	dcuB	914219	protein-coding		NP_313132.1	446	ECs_5105
NC_002695.2	5203892	5204611		minus	two-component regulatory system response regulator DcuR	dcuR	914216	protein-coding		NP_313133.1	239	ECs_5106
NC_002695.2	5204608	5206239		minus	two-component system sensor histidine kinase DcuS	dcuS	914212	protein-coding		NP_313134.1	543	ECs_5107
NC_002695.2	5206420	5206650		plus	hypothetical protein	yjdI	914209	protein-coding		NP_313135.1	76	ECs_5108
NC_002695.2	5206662	5206934		plus	hypothetical protein		914201	protein-coding		NP_313136.1	90	ECs_5109
NC_002695.2	5207161	5207457		plus	antitoxin of GhoTS toxin-antitoxin system	ghoS	914192	protein-coding		NP_313137.1	98	ECs_5110
NC_002695.2	5207485	5207658		plus	toxin of GhoTS toxin-antitoxin pair	ghoT	62675856	protein-coding		YP_009502672.1	57	ECs_5775
NC_002695.2	5207777	5209294		minus	lysine tRNA synthetase	lysS	914181	protein-coding		NP_313138.1	505	ECs_5111
NC_002695.2	5209531	5210988		minus	dipeptide and tripeptide permease D	dtpD	914180	protein-coding		NP_313139.1	485	ECs_5112
NC_002695.2	5211047	5213194		minus	lysine decarboxylase 2	cadA	914175	protein-coding		NP_313140.1	715	ECs_5113
NC_002695.2	5213274	5214608		minus	lysine/cadaverine transporter	cadB	914165	protein-coding		NP_313141.1	444	ECs_5114
NC_002695.2	5214974	5216512		minus	cadBA operon transcriptional activator	cadC	914155	protein-coding		NP_313142.1	512	ECs_5115
NC_002695.2	5217129	5217204		minus	tRNA-Phe	pheU	62675857	tRNA				ECs_R0122
NC_002695.2	5217311	5217886		minus	transcriptional regulator	yjdC	914146	protein-coding		NP_313143.2	191	ECs_5116
NC_002695.2	5217923	5219620		minus	thiol:disulfide interchange protein and activator of DsbC	dsbD	914141	protein-coding		NP_313144.1	565	ECs_5117
NC_002695.2	5219596	5219934		minus	divalent-cation tolerance protein	cutA	914138	protein-coding		NP_313145.1	112	ECs_5118
NC_002695.2	5220050	5221351		minus	C4-dicarboxylate antiporter	dcuA	914130	protein-coding		NP_313146.1	433	ECs_5119
NC_002695.2	5221469	5222905		minus	aspartate ammonia-lyase	aspA	914128	protein-coding		NP_313147.2	478	ECs_5120
NC_002695.2	5223242	5223718		plus	exclusion suppressor FxsA	fxsA	914126	protein-coding		NP_313148.1	158	ECs_5121
NC_002695.2	5223734	5224990		minus	transporter	yjeH	912533	protein-coding		NP_313149.1	418	ECs_5122
NC_002695.2	5225266	5225559		plus	co-chaperonin GroES	groS	913836	protein-coding		NP_313150.1	97	ECs_5123
NC_002695.2	5225603	5227249		plus	molecular chaperone GroEL	groL	913705	protein-coding		NP_313151.1	548	ECs_5124
NC_002695.2	5227387	5227740		plus	hypothetical protein	yjeI	914086	protein-coding		NP_313152.2	117	ECs_5125
NC_002695.2	5227933	5228802		minus	hypothetical protein	yjeJ	914122	protein-coding		NP_313153.1	289	ECs_5126
NC_002695.2	5229037	5230065		minus	EF-P-Lys34 lysylation protein	epmB	914115	protein-coding		NP_313154.1	342	ECs_5127
NC_002695.2	5230107	5230673		plus	polyproline-specific translation elongation factor EF-P	efp	913175	protein-coding		NP_313155.1	188	ECs_5128
NC_002695.2	5230725	5230850		plus	entericidin A	ecnA	62675858	protein-coding		YP_009502673.1	41	ECs_5776
NC_002695.2	5230961	5231107		plus	entericidin B membrane lipoprotein	ecnB	62675859	protein-coding		YP_009502674.1	48	ECs_5777
NC_002695.2	5231283	5231600		plus	multidrug efflux system protein	sugE	913177	protein-coding		NP_313156.2	105	ECs_5129
NC_002695.2	5231597	5232130		minus	outer membrane lipoprotein Blc	blc	913180	protein-coding		NP_313157.1	177	ECs_5130
NC_002695.2	5232218	5233351		minus	beta-lactamase	ampC	914045	protein-coding		NP_313158.1	377	ECs_5131
NC_002695.2	5233414	5233773		minus	fumarate reductase membrane anchor subunit	frdD	913185	protein-coding		NP_313159.1	119	ECs_5132
NC_002695.2	5233784	5234179		minus	fumarate reductase membrane anchor subunit	frdC	914102	protein-coding		NP_313160.1	131	ECs_5133
