Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NT_037436.4	4421662	4426621	3L	plus	uncharacterized protein	CG15020	38544	protein-coding	NM_139644.3	NP_647901.1	604	Dmel_CG15020
NT_037436.4	4429349	4435993	3L	plus	nicotinic Acetylcholine Receptor beta1	nAChRbeta1	38545	protein-coding	NM_079203.3	NP_523927.2	521	Dmel_CG11348
NT_037436.4	4436721	4438311	3L	plus	uncharacterized protein	CG15021	38546	protein-coding	NM_139645.3	NP_647902.1	420	Dmel_CG15021
NT_037436.4	4445996	4446395	3L	minus	long non-coding RNA:CR45739	lncRNA:CR45739	19835822	lncRNA	NR_124783.1			Dmel_CR45739
NT_037436.4	4446573	4448072	3L	plus	uncharacterized protein, isoform B	CG12607	38547	protein-coding	NM_139646.2	NP_647903.1	155	Dmel_CG12607
NT_037436.4	4457177	4458163	3L	minus	uncharacterized protein	CG11345	38548	protein-coding	NM_139647.3	NP_647904.2	242	Dmel_CG11345
NT_037436.4	4459193	4460317	3L	minus	uncharacterized protein	CG15022	38549	protein-coding	NM_139648.2	NP_647905.1	295	Dmel_CG15022
NT_037436.4	4460622	4461504	3L	minus	uncharacterized protein, isoform B	CG15023	38550	protein-coding	NM_139649.3	NP_647906.2	169	Dmel_CG15023
NT_037436.4	4462974	4463823	3L	minus	uncharacterized protein	CG15024	50172	protein-coding	NM_144079.3	NP_652336.2	106	Dmel_CG15024
NT_037436.4	4465105	4466630	3L	minus	uncharacterized protein	CG32241	317934	protein-coding	NM_168087.3	NP_729000.2	415	Dmel_CG32241
NT_037436.4	4470001	4471012	3L	plus	uncharacterized protein	CG32249	317939	protein-coding	NM_168088.3	NP_729001.2	242	Dmel_CG32249
NT_037436.4	4471749	4472438	3L	plus	uncharacterized protein	CG32248	317938	protein-coding	NM_168089.3	NP_729002.2	182	Dmel_CG32248
NT_037436.4	4473068	4475095	3L	plus	uncharacterized protein	CG11349	38552	protein-coding	NM_139651.2	NP_647908.2	629	Dmel_CG11349
NT_037436.4	4480283	4481487	3L	plus	uncharacterized protein	CG7465	38553	protein-coding	NM_139652.2	NP_647909.1	321	Dmel_CG7465
NT_037436.4	4482809	4484370	3L	plus	uncharacterized protein	CG11350	38554	protein-coding	NM_139653.3	NP_647910.1	456	Dmel_CG11350
NT_037436.4	4485159	4490963	3L	minus	uncharacterized protein	CG13722	38555	protein-coding	NM_139654.2	NP_647911.2	708	Dmel_CG13722
NT_037436.4	4493734	4495215	3L	minus	long non-coding RNA:CR44709	lncRNA:CR44709	19835109	lncRNA	NR_124784.1			Dmel_CR44709
NT_037436.4	4496883	4497777	3L	minus	uncharacterized protein	CG13721	38556	protein-coding	NM_139655.2	NP_647912.1	106	Dmel_CG13721
NT_037436.4	4498856	4500500	3L	minus	uncharacterized protein	CG13720	38557	protein-coding	NM_139656.3	NP_647913.3	487	Dmel_CG13720
NT_037436.4	4501652	4508433	3L	minus	Neurotrophin 1	NT1	38558	protein-coding	NM_168090.3	NP_729009.2	1042	Dmel_CG42576
NT_037436.4	4510698	4532145	3L	minus	Tie-like receptor tyrosine kinase	Tie	38559	protein-coding	NM_079204.2	NP_523928.1	1233	Dmel_CG7525
NT_037436.4	4533170	4539270	3L	plus	uncharacterized protein, isoform B	CG11353	38560	protein-coding	NM_139658.4	NP_647915.1	754	Dmel_CG11353
NT_037436.4	4539302	4541244	3L	minus	uncharacterized protein	CG32243	317935	protein-coding	NM_168094.3	NP_729014.1	485	Dmel_CG32243
NT_037436.4	4542051	4553457	3L	plus	uncharacterized protein, isoform A	CG11357	38561	protein-coding	NM_139659.3	NP_647916.1	434	Dmel_CG11357
NT_037436.4	4554537	4555236	3L	minus	uncharacterized protein	CG33777	3772311	protein-coding	NM_001031937.1	NP_001027108.1	172	Dmel_CG33777
NT_037436.4	4556087	4592295	3L	plus	uncharacterized protein, isoform C	CG42540	38562	protein-coding	NM_139660.5	NP_647917.3	397	Dmel_CG42540
NT_037436.4	4592447	4626196	3L	minus	Src oncogene at 64B	Src64B	48973	protein-coding	NM_080195.4	NP_524934.2	552	Dmel_CG7524
NT_037436.4	4621219	4622985	3L	plus	uncharacterized protein	CG32246	317936	protein-coding	NM_168098.3	NP_729020.2	565	Dmel_CG32246
NT_037436.4	4626602	4626903	3L	minus	long non-coding RNA:CR45438	lncRNA:CR45438	19835401	lncRNA	NR_124785.1			Dmel_CR45438
NT_037436.4	4626734	4629467	3L	plus	Histone deacetylase 1	HDAC1	38565	protein-coding	NM_139661.4	NP_647918.2	521	Dmel_CG7471
NT_037436.4	4629604	4687317	3L	minus	axotactin	axo	43923	protein-coding	NM_079917.5	NP_524656.5	2047	Dmel_CG43225
NT_037436.4	4634436	4634789	3L	minus	uncharacterized protein	CG13716	38567	protein-coding	NM_139663.1	NP_647920.1	117	Dmel_CG13716
NT_037436.4	4648276	4650305	3L	plus	Tubulin tyrosine ligase-like 1B	TTLL1B	326203	protein-coding	NM_168100.3	NP_729025.1	487	Dmel_CG32238
NT_037436.4	4655405	4656330	3L	plus	antisense RNA:CR45830	asRNA:CR45830	26067158	antisense_RNA	NR_133168.1			Dmel_CR45830
NT_037436.4	4665927	4667389	3L	minus	uncharacterized protein	CG32236	249170	protein-coding	NM_168101.1	NP_729026.1	385	Dmel_CG32236
NT_037436.4	4677832	4678233	3L	plus	uncharacterized protein	CG34266	5740465	protein-coding	NM_001104037.2	NP_001097507.1	88	Dmel_CG34266
NT_037436.4	4687587	4688774	3L	minus	uncharacterized protein	CG7514	38571	protein-coding	NM_139666.2	NP_647923.1	301	Dmel_CG7514
NT_037436.4	4688929	4690070	3L	minus	uncharacterized protein	CG18418	38572	protein-coding	NM_139667.2	NP_647924.2	311	Dmel_CG18418
NT_037436.4	4692783	4796253	3L	plus	Rho guanine nucleotide exchange factor at 64C	RhoGEF64C	38578	protein-coding	NM_168102.3	NP_729032.1	1984	Dmel_CG32239
NT_037436.4	4694205	4694845	3L	minus	uncharacterized protein	CG15876	38573	protein-coding	NM_139668.4	NP_647925.1	138	Dmel_CG15876
NT_037436.4	4697601	4698058	3L	plus	uncharacterized protein	CG13713	59233	protein-coding	NM_144452.2	NP_652709.1	99	Dmel_CG13713
NT_037436.4	4703378	4703979	3L	plus	long non-coding RNA:CR43879	lncRNA:CR43879	14462831	lncRNA	NR_073913.1			Dmel_CR43879
NT_037436.4	4709209	4709890	3L	minus	uncharacterized protein	CG13712	38574	protein-coding	NM_139669.2	NP_647926.1	117	Dmel_CG13712
NT_037436.4	4744950	4745310	3L	plus	long non-coding RNA:CR45983	lncRNA:CR45983	26067310	lncRNA	NR_133169.1			Dmel_CR45983
NT_037436.4	4745911	4746632	3L	minus	long non-coding RNA:CR43882	lncRNA:CR43882	14462832	lncRNA	NR_073914.1			Dmel_CR43882
NT_037436.4	4749407	4749991	3L	plus	long non-coding RNA:CR45984	lncRNA:CR45984	26067311	lncRNA	NR_133170.1			Dmel_CR45984
NT_037436.4	4752393	4753738	3L	minus	uncharacterized protein, isoform A	CG12493	38575	protein-coding	NM_139670.3	NP_647927.3	296	Dmel_CG12493
NT_037436.4	4755605	4756142	3L	plus	long non-coding RNA:CR43881	lncRNA:CR43881	14462833	lncRNA	NR_073915.1			Dmel_CR43881
NT_037436.4	4757883	4758708	3L	plus	uncharacterized protein	CG13711	38576	protein-coding	NM_139671.2	NP_647928.1	127	Dmel_CG13711
NT_037436.4	4792615	4793717	3L	minus	long non-coding RNA:CR45821	lncRNA:CR45821	26067149	lncRNA	NR_133171.1			Dmel_CR45821
NT_037436.4	4799989	4800330	3L	plus	long non-coding RNA:CR45740	lncRNA:CR45740	19835944	lncRNA	NR_124786.1			Dmel_CR45740
NT_037436.4	4801909	4802894	3L	plus	long non-coding RNA:CR44528	lncRNA:CR44528	19834722	lncRNA	NR_124787.1			Dmel_CR44528
NT_037436.4	4803077	4805274	3L	minus	uncharacterized protein	CG7509	38579	protein-coding	NM_139674.2	NP_647931.1	615	Dmel_CG7509
NT_037436.4	4806053	4807406	3L	minus	uncharacterized protein	CG18808	59169	protein-coding	NM_144411.2	NP_652668.1	385	Dmel_CG18808
NT_037436.4	4807368	4825687	3L	minus	Dynein heavy chain 64C	Dhc64C	38580	protein-coding	NM_079205.4	NP_523929.2	4639	Dmel_CG7507
NT_037436.4	4825853	4829038	3L	plus	Leucyl-tRNA synthetase, mitochondrial	LeuRS-m	38581	protein-coding	NM_139675.3	NP_647932.1	869	Dmel_CG7479
NT_037436.4	4829092	4833591	3L	minus	uncharacterized protein, isoform A	CG13708	38582	protein-coding	NM_139676.2	NP_647933.1	1301	Dmel_CG13708
NT_037436.4	4837791	4840108	3L	minus	uncharacterized protein, isoform C	CG13707	38583	protein-coding	NM_139677.2	NP_647934.2	100	Dmel_CG13707
NT_037436.4	4849438	4852461	3L	minus	uncharacterized protein	CG32237	38584	protein-coding	NM_168104.2	NP_729037.1	911	Dmel_CG32237
NT_037436.4	4859810	4860470	3L	minus	uncharacterized protein	CG32235	251916	protein-coding	NM_168105.2	NP_729038.1	83	Dmel_CG32235
NT_037436.4	4861269	4895749	3L	plus	dynein, axonemal, heavy chain 3	Dnah3	38586	protein-coding	NM_139680.3	NP_647937.2	4385	Dmel_CG17150
NT_037436.4	4896864	4898470	3L	plus	uncharacterized protein	CG13705	38587	protein-coding	NM_139681.2	NP_647938.1	432	Dmel_CG13705
NT_037436.4	4898900	4900869	3L	plus	hoka	hoka	38588	protein-coding	NM_139682.1	NP_647939.1	136	Dmel_CG13704
NT_037436.4	4910368	4920198	3L	plus	Rh50, isoform A	Rh50	38589	protein-coding	NM_139683.3	NP_647940.1	449	Dmel_CG7499
NT_037436.4	4929295	4931138	3L	minus	long non-coding RNA:CR43627	lncRNA:CR43627	12798360	lncRNA	NR_048229.1			Dmel_CR43627
NT_037436.4	4936758	5079033	3L	minus	Connectin	Con	38590	protein-coding	NM_079206.5	NP_523930.3	691	Dmel_CG7503
NT_037436.4	4980003	4980769	3L	minus	uncharacterized protein	CG17030	38591	protein-coding	NM_139684.3	NP_647941.1	180	Dmel_CG17030
NT_037436.4	4980832	4981599	3L	plus	long non-coding RNA:CR45685	lncRNA:CR45685	19835754	lncRNA	NR_124789.1			Dmel_CR45685
NT_037436.4	4993950	4996877	3L	minus	testis-specific gamma-tubulin ring protein 128	t-Grip128	317930	protein-coding	NM_168109.1	NP_729045.1	975	Dmel_CG32232
NT_037436.4	5011444	5012133	3L	minus	ATP synthase, coupling factor 6-like	ATPsynCF6L	38592	protein-coding	NM_139685.2	NP_647942.1	147	Dmel_CG12027
NT_037436.4	5050838	5051438	3L	minus	long non-coding RNA:CR43884	lncRNA:CR43884	14462834	lncRNA	NR_073917.1			Dmel_CR43884
NT_037436.4	5085580	5086229	3L	minus	long non-coding RNA:CR46198	lncRNA:CR46198	26067509	lncRNA	NR_133172.1			Dmel_CR46198
NT_037436.4	5098376	5099795	3L	minus	long non-coding RNA:CR34047	lncRNA:CR34047	12798361	lncRNA	NR_048231.1			Dmel_CR34047
NT_037436.4	5129499	5130240	3L	plus	uncharacterized protein	CG4597	38604	protein-coding	NM_139695.2	NP_647952.2	225	Dmel_CG4597
NT_037436.4	5131545	5132127	3L	plus	uncharacterized protein	CG15212	50315	protein-coding	NM_144201.4	NP_652458.1	63	Dmel_CG15212
NT_037436.4	5132796	5133220	3L	minus	uncharacterized protein	CG15213	50316	protein-coding	NM_144202.2	NP_652459.1	62	Dmel_CG15213
NT_037436.4	5133871	5135670	3L	plus	Yod1 deubiquitinase	Yod1	38603	protein-coding	NM_139694.4	NP_647951.2	347	Dmel_CG4603
NT_037436.4	5135542	5136224	3L	plus	antisense RNA:CR45160	asRNA:CR45160	19835923	antisense_RNA	NR_124790.1			Dmel_CR45160
NT_037436.4	5135748	5136292	3L	minus	uncharacterized protein	CG10674	38602	protein-coding	NM_139693.2	NP_647950.1	108	Dmel_CG10674
NT_037436.4	5136376	5138679	3L	plus	uncharacterized protein	CG4611	38601	protein-coding	NM_139692.3	NP_647949.1	703	Dmel_CG4611
NT_037436.4	5138652	5139395	3L	minus	Threonyl-carbamoyl synthesis 5	Tcs5	38600	protein-coding	NM_139691.2	NP_647948.1	224	Dmel_CG10673
NT_037436.4	5139619	5140473	3L	plus	Charged multivesicular body protein 2b	CHMP2B	38599	protein-coding	NM_139690.4	NP_647947.1	212	Dmel_CG4618
NT_037436.4	5140440	5141646	3L	minus	Dehydrogenase/reductase 4	Dhrs4	38598	protein-coding	NM_139689.3	NP_647946.1	317	Dmel_CG10672
NT_037436.4	5141953	5144317	3L	plus	Gdap1, isoform A	Gdap1	38597	protein-coding	NM_139688.4	NP_647945.1	327	Dmel_CG4623
NT_037436.4	5142520	5142780	3L	minus	long non-coding RNA:CR45985	lncRNA:CR45985	26067312	lncRNA	NR_133173.1			Dmel_CR45985
NT_037436.4	5144082	5146063	3L	minus	Fat storage inducing transmembrane protein	Fitm	38596	protein-coding	NM_139687.3	NP_647944.2	423	Dmel_CG10671
NT_037436.4	5146098	5149852	3L	plus	Alanyl-tRNA synthetase, mitochondrial	AlaRS-m	38595	protein-coding	NM_079208.3	NP_523932.2	1012	Dmel_CG4633
NT_037436.4	5149849	5152376	3L	minus	XPG-like endonuclease	Gen	38594	protein-coding	NM_139686.3	NP_647943.2	726	Dmel_CG10670
NT_037436.4	5152678	5154777	3L	plus	Signal recognition particle 54k	Srp54k	38593	protein-coding	NM_079207.4	NP_523931.1	508	Dmel_CG4659
NT_037436.4	5155821	5277944	3L	minus	alan shepard	shep	38605	protein-coding	NM_168111.4	NP_729054.3	578	Dmel_CG32423
NT_037436.4	5234483	5236631	3L	plus	uncharacterized protein	CG4669	38608	protein-coding	NM_139699.4	NP_647956.2	611	Dmel_CG4669
NT_037436.4	5316213	5316451	3L	minus	long non-coding RNA:CR45741	lncRNA:CR45741	19835301	lncRNA	NR_124791.1			Dmel_CR45741
NT_037436.4	5334846	5335103	3L	plus	long non-coding RNA:CR45742	lncRNA:CR45742	19835771	lncRNA	NR_124792.1			Dmel_CR45742
NT_037436.4	5342084	5342165	3L	plus	transfer RNA:Serine-AGA 2-5	tRNA:Ser-AGA-2-5	3771781	tRNA				Dmel_CR32419
NT_037436.4	5343619	5355923	3L	minus	lamina ancestor	lama	38610	protein-coding	NM_079209.3	NP_523933.3	658	Dmel_CG10645
NT_037436.4	5343619	5355346	3L	minus	uncharacterized protein	CG46456	54520448	protein-coding	NM_001382162.1	NP_001369040.1	56	Dmel_CG46456
NT_037436.4	5356343	5356415	3L	plus	transfer RNA:Valine-TAC 1-1	tRNA:Val-TAC-1-1	3772316	tRNA				Dmel_CR32420
NT_037436.4	5356662	5356734	3L	minus	transfer RNA:Valine-TAC 1-2	tRNA:Val-TAC-1-2	3771988	tRNA				Dmel_CR32421
NT_037436.4	5356864	5359392	3L	minus	Kinesin-like protein at 64D	Klp64D	38611	protein-coding	NM_079210.3	NP_523934.1	677	Dmel_CG10642
NT_037436.4	5360211	5362798	3L	plus	Cytochrome c1	Cyt-c1	38612	protein-coding	NM_139701.2	NP_647958.1	307	Dmel_CG4769
NT_037436.4	5362884	5366225	3L	minus	Ubiquitin-conjugating enzyme variant 1A	Uev1A	38613	protein-coding	NM_139702.4	NP_647959.1	145	Dmel_CG10640
NT_037436.4	5366455	5367381	3L	plus	membrin	Membrin	38614	protein-coding	NM_139703.4	NP_647960.1	216	Dmel_CG4780
NT_037436.4	5367341	5368008	3L	minus	Prefoldin 4	Pfdn4	38615	protein-coding	NM_139704.2	NP_647961.1	138	Dmel_CG10635
NT_037436.4	5369365	5370312	3L	plus	long non-coding RNA:CR44515	lncRNA:CR44515	19835049	lncRNA	NR_124793.1			Dmel_CR44515
NT_037436.4	5371247	5371636	3L	minus	long non-coding RNA:CR44516	lncRNA:CR44516	19835599	lncRNA	NR_124796.1			Dmel_CR44516
NT_037436.4	5377814	5378407	3L	plus	long non-coding RNA:CR45743	lncRNA:CR45743	19836252	lncRNA	NR_124797.1			Dmel_CR45743
NT_037436.4	5378786	5382821	3L	minus	Ionotropic receptor 64a	Ir64a	38616	protein-coding	NM_139705.1	NP_647962.1	859	Dmel_CG10633
NT_037436.4	5424109	5442399	3L	plus	Dpr-interacting protein delta	DIP-delta	5740816	protein-coding	NM_001104038.4	NP_001097508.2	469	Dmel_CG34391
NT_037436.4	5479790	5483663	3L	plus	uncharacterized protein	CG4835	38619	protein-coding	NM_139708.3	NP_647965.3	1224	Dmel_CG4835
NT_037436.4	5493415	5494740	3L	minus	long non-coding RNA:CR44520	lncRNA:CR44520	19835182	lncRNA	NR_124798.1			Dmel_CR44520
NT_037436.4	5497523	5498958	3L	minus	blanks	blanks	38620	protein-coding	NM_139709.2	NP_647966.1	324	Dmel_CG10630
NT_037436.4	5499594	5500088	3L	plus	long non-coding RNA:CR44518	lncRNA:CR44518	19834851	lncRNA	NR_124799.1			Dmel_CR44518
NT_037436.4	5501102	5501469	3L	minus	long non-coding RNA:CR44519	lncRNA:CR44519	19835208	lncRNA	NR_124800.1			Dmel_CR44519
NT_037436.4	5503528	5510860	3L	minus	uncharacterized protein, isoform D	CG34342	5740152	protein-coding	NM_001104039.5	NP_001097509.3	572	Dmel_CG34342
NT_037436.4	5512421	5529341	3L	minus	Leucokinin receptor	Lkr	38622	protein-coding	NM_139711.3	NP_647968.3	542	Dmel_CG10626
NT_037436.4	5533968	5535759	3L	minus	uncharacterized protein, isoform A	CG13285	38623	protein-coding	NM_139712.2	NP_647969.1	198	Dmel_CG13285
NT_037436.4	5538411	5551159	3L	minus	farmer	frm	38624	protein-coding	NM_139713.5	NP_647970.1	268	Dmel_CG10625
NT_037436.4	5559470	5561598	3L	minus	sinuous	sinu	46187	protein-coding	NM_139714.4	NP_647971.3	247	Dmel_CG10624
NT_037436.4	5561701	5563691	3L	minus	Succinyl-coenzyme A synthetase beta subunit, GDP-forming	ScsbetaG	44001	protein-coding	NM_143706.5	NP_651963.1	416	Dmel_CG10622
NT_037436.4	5563774	5565103	3L	plus	severas	Sras	44002	protein-coding	NM_079934.3	NP_524673.3	302	Dmel_CG4852
NT_037436.4	5565231	5566765	3L	plus	bc10	bc10	38628	protein-coding	NM_139715.6	NP_647972.1	79	Dmel_CG4867
NT_037436.4	5566919	5577348	3L	minus	Msr-110, isoform B	Msr-110	38629	protein-coding	NM_139716.3	NP_647973.1	608	Dmel_CG10596
NT_037436.4	5567885	5567961	3L	minus	small non-coding RNA 357	sncRNA:357	3772300	ncRNA	NR_002475.1			Dmel_CR33659
NT_037436.4	5583669	5590390	3L	plus	lethal (3) persistent salivary gland 2	l(3)psg2	38630	protein-coding	NM_139717.3	NP_647974.1	1929	Dmel_CG5146
NT_037436.4	5590083	5592571	3L	minus	spook	spo	38631	protein-coding	NM_139718.3	NP_647975.2	543	Dmel_CG10594
NT_037436.4	5592741	5595272	3L	minus	Alkaline phosphatase 10	Alp10	38632	protein-coding	NM_139719.2	NP_647976.1	524	Dmel_CG10592
NT_037436.4	5595542	5597422	3L	plus	Alkaline phosphatase 9	Alp9	38633	protein-coding	NM_139720.3	NP_647977.1	517	Dmel_CG5150
NT_037436.4	5598557	5599692	3L	minus	uncharacterized protein	CG10591	38634	protein-coding	NM_139721.2	NP_647978.1	312	Dmel_CG10591
NT_037436.4	5601096	5603979	3L	minus	Transmembrane 9 superfamily protein member 3	TM9SF3	38635	protein-coding	NM_139722.4	NP_647979.1	592	Dmel_CG10590
NT_037436.4	5604790	5607190	3L	plus	methuselah-like 2	mthl2	38636	protein-coding	NM_176284.3	NP_788462.2	518	Dmel_CG17795
NT_037436.4	5607162	5608300	3L	minus	Esa1-associated factor 6	Eaf6	38637	protein-coding	NM_139724.4	NP_647981.1	225	Dmel_CG12756
NT_037436.4	5630983	5652094	3L	plus	Blimp-1, isoform A	Blimp-1	38638	protein-coding	NM_139725.3	NP_647982.1	1203	Dmel_CG5249
NT_037436.4	5654681	5657384	3L	plus	lin-28	lin-28	38639	protein-coding	NM_139726.2	NP_647983.1	195	Dmel_CG17334
NT_037436.4	5657913	5749599	3L	plus	still life	sif	43892	protein-coding	NM_079908.3	NP_524647.2	2052	Dmel_CG34418
NT_037436.4	5659700	5662247	3L	minus	Separase	Sse	38640	protein-coding	NM_079211.3	NP_523935.1	634	Dmel_CG10583
NT_037436.4	5664121	5749599	3L	plus	uncharacterized protein, isoform A	CG46320	30522409	protein-coding	NM_001347801.1	NP_001334709.1	54	Dmel_CG46320
NT_037436.4	5713331	5714029	3L	plus	uncharacterized protein	CG44521	19835398	protein-coding	NM_001300019.1	NP_001286948.1	92	Dmel_CG44521
NT_037436.4	5750029	5752189	3L	minus	DnaJ-like-1	DnaJ-1	38643	protein-coding	NM_079212.4	NP_523936.2	334	Dmel_CG10578
NT_037436.4	5752973	5761886	3L	plus	Ubiquitin specific protease 47	Usp47	38644	protein-coding	NM_079213.4	NP_523937.2	1556	Dmel_CG5486
NT_037436.4	5761963	5765702	3L	minus	uncharacterized protein, isoform A	CG10576	38645	protein-coding	NM_139727.4	NP_647984.1	391	Dmel_CG10576
NT_037436.4	5762860	5763000	3L	minus	snoRNA:Psi18S-1397	snoRNA:Psi18S-1397	5740683	snoRNA	NR_003858.1			Dmel_CR34637
NT_037436.4	5763345	5763422	3L	minus	snoRNA:684	snoRNA:684	3772612	snoRNA	NR_002476.1			Dmel_CR33794
NT_037436.4	5763946	5764084	3L	minus	snoRNA:Psi28S-1837c	snoRNA:Psi28S-1837c	5740209	snoRNA	NR_003859.1			Dmel_CR34638
NT_037436.4	5764113	5764249	3L	minus	snoRNA:Psi28S-1837b	snoRNA:Psi28S-1837b	5740763	snoRNA	NR_003860.1			Dmel_CR34639
NT_037436.4	5764258	5764394	3L	minus	snoRNA:Psi28S-1837a	snoRNA:Psi28S-1837a	3772387	snoRNA	NR_002477.2			Dmel_CR33652
NT_037436.4	5764861	5765046	3L	minus	small non-coding RNA:CR43603	sncRNA:CR43603	12798362	ncRNA	NR_048232.1			Dmel_CR43603
NT_037436.4	5765846	5767084	3L	plus	Thioredoxin-like	Txl	38646	protein-coding	NM_079214.4	NP_523938.2	287	Dmel_CG5495
NT_037436.4	5767017	5768794	3L	minus	Bifunctional Phosphopantetheine adenylyltransferase - Dephospho-CoA kinase	Ppat-Dpck	38647	protein-coding	NM_139728.2	NP_647985.1	518	Dmel_CG10575
NT_037436.4	5767321	5768704	3L	plus	antisense RNA:CR45831	asRNA:CR45831	26067159	antisense_RNA	NR_133174.1			Dmel_CR45831
NT_037436.4	5769002	5776271	3L	plus	scrawny	scny	38648	protein-coding	NM_139729.3	NP_647986.3	906	Dmel_CG5505
NT_037436.4	5776324	5777333	3L	minus	viriato	vito	326214	protein-coding	NM_168136.2	NP_729096.1	264	Dmel_CG32418
NT_037436.4	5777476	5779591	3L	minus	Myt1	Myt1	38649	protein-coding	NM_139730.3	NP_647987.2	533	Dmel_CG32417
NT_037436.4	5780051	5784685	3L	plus	Peptidoglycan recognition protein LD	PGRP-LD	3771920	protein-coding	NM_001031940.2	NP_001027111.1	282	Dmel_CG33717
NT_037436.4	5780051	5784685	3L	plus	Pmi, isoform D	Pmi	3772100	protein-coding	NM_001031938.3	NP_001027109.2	182	Dmel_CG33718
NT_037436.4	5780102	5780863	3L	minus	antisense RNA:CR45026	asRNA:CR45026	19835690	antisense_RNA	NR_124801.1			Dmel_CR45026
NT_037436.4	5783215	5786718	3L	minus	Cellular retinaldehyde binding protein	Cralbp	38651	protein-coding	NM_079215.3	NP_523939.1	324	Dmel_CG10546
NT_037436.4	5789831	5794192	3L	minus	Bre1, isoform A	Bre1	38652	protein-coding	NM_139732.3	NP_647989.2	1044	Dmel_CG10542
NT_037436.4	5794405	5796543	3L	minus	Tektin C	Tektin-C	38653	protein-coding	NM_079216.4	NP_523940.2	421	Dmel_CG10541
NT_037436.4	5797549	5810931	3L	minus	Ribosomal protein S6 kinase	S6k	38654	protein-coding	NM_079217.3	NP_523941.2	490	Dmel_CG10539
NT_037436.4	5803033	5805749	3L	plus	uncharacterized protein, isoform C	CG42272	318020	protein-coding	NM_168141.2	NP_729101.2	584	Dmel_CG42272
NT_037436.4	5810973	5812228	3L	plus	krishah	kri	38655	protein-coding	NM_139733.2	NP_647990.1	261	Dmel_CG5537
NT_037436.4	5812135	5813093	3L	minus	mad2	mad2	38656	protein-coding	NM_139734.3	NP_647991.1	207	Dmel_CG17498
NT_037436.4	5813338	5845664	3L	minus	vein	vn	38657	protein-coding	NM_079218.3	NP_523942.2	623	Dmel_CG10491
NT_037436.4	5871501	5873518	3L	plus	uncharacterized protein	CG5568	38658	protein-coding	NM_139735.4	NP_647992.1	545	Dmel_CG5568
NT_037436.4	5873311	5875466	3L	plus	uncharacterized protein, isoform B	CG18586	38659	protein-coding	NM_139736.2	NP_647993.2	545	Dmel_CG18586
NT_037436.4	5882304	5884090	3L	plus	uncharacterized protein, isoform A	CG13287	38660	protein-coding	NM_139737.2	NP_647994.1	461	Dmel_CG13287
NT_037436.4	5895691	5897435	3L	minus	DNA polymerase epsilon subunit 2	PolE2	38661	protein-coding	NM_139738.2	NP_647995.1	525	Dmel_CG10489
